Flip Test is used --- False
Turning on evaluation mode...
Loading weight ... TrainedModels/Baseline_alt.pth
Using metric-base binary for evaluation!
Video level evaluation mode: True
Dataset loading time --- 33.268240451812744
Inferencing time --- 116.7745156288147
Inferencing time --- 116.94220042228699
Inferencing time --- 117.0768735408783
Inferencing time --- 117.20387840270996
Inferencing time --- 117.33168530464172
Inferencing time --- 117.4573245048523
Inferencing time --- 117.5806782245636
Inferencing time --- 128.37108993530273
Inferencing time --- 128.53886198997498
Inferencing time --- 131.80140495300293
Inferencing time --- 131.96965336799622
Inferencing time --- 132.1105055809021
Inferencing time --- 132.23721742630005
Inferencing time --- 132.36663913726807
Inferencing time --- 140.47471976280212
Inferencing time --- 140.63998126983643
Inferencing time --- 144.6817729473114
Inferencing time --- 144.84740138053894
Inferencing time --- 144.97941541671753
Inferencing time --- 145.106121301651
Inferencing time --- 145.2332136631012
Inferencing time --- 151.81692624092102
Inferencing time --- 151.9795262813568
Inferencing time --- 155.15332293510437
Inferencing time --- 155.31762599945068
Inferencing time --- 155.44405603408813
Inferencing time --- 155.57124590873718
Inferencing time --- 155.69898128509521
Inferencing time --- 165.24216270446777
Inferencing time --- 165.40009450912476
Inferencing time --- 168.85922241210938
Inferencing time --- 169.01780581474304
Inferencing time --- 169.1635410785675
Inferencing time --- 169.3023397922516
Inferencing time --- 169.42898607254028
Inferencing time --- 177.3523247241974
Inferencing time --- 177.52069520950317
Inferencing time --- 179.46669173240662
Inferencing time --- 179.62704730033875
Inferencing time --- 179.75846219062805
Inferencing time --- 179.8902986049652
Inferencing time --- 180.0159204006195
Inferencing time --- 188.11425638198853
Inferencing time --- 188.27204608917236
Inferencing time --- 191.05649733543396
Inferencing time --- 191.22240018844604
Inferencing time --- 191.3579273223877
Inferencing time --- 191.483238697052
Inferencing time --- 191.61119055747986
Inferencing time --- 200.04040598869324
Inferencing time --- 200.2085177898407
Inferencing time --- 204.18299794197083
Inferencing time --- 204.33828115463257
Inferencing time --- 204.48368310928345
Inferencing time --- 204.61129999160767
Inferencing time --- 204.74550914764404
Inferencing time --- 213.30618023872375
Inferencing time --- 213.47385025024414
Inferencing time --- 214.486750125885
Inferencing time --- 214.6184368133545
Inferencing time --- 214.74051713943481
Inferencing time --- 214.87677788734436
Inferencing time --- 215.00208735466003
Inferencing time --- 224.7433943748474
Inferencing time --- 224.9112846851349
Inferencing time --- 225.59825444221497
Inferencing time --- 225.72628498077393
Inferencing time --- 225.8558738231659
Inferencing time --- 229.62613344192505
Inferencing time --- 229.7884430885315
Inferencing time --- 236.80055260658264
Inferencing time --- 236.9687774181366
Inferencing time --- 238.0929672718048
Inferencing time --- 238.2165400981903
Inferencing time --- 238.35315418243408
Inferencing time --- 241.1815299987793
Inferencing time --- 241.3521294593811
Inferencing time --- 248.64324355125427
Inferencing time --- 248.81069707870483
Inferencing time --- 249.93928861618042
Inferencing time --- 250.06480741500854
Inferencing time --- 250.1976444721222
Inferencing time --- 252.873122215271
Inferencing time --- 253.0407257080078
Inferencing time --- 259.6992619037628
Inferencing time --- 259.86528038978577
Inferencing time --- 261.6586694717407
Inferencing time --- 261.7860734462738
Inferencing time --- 261.91787981987
Inferencing time --- 267.66412591934204
Inferencing time --- 267.8318541049957
Inferencing time --- 270.95689129829407
Inferencing time --- 271.11850571632385
Inferencing time --- 273.4462683200836
Inferencing time --- 273.60431480407715
Inferencing time --- 273.7582402229309
Inferencing time --- 279.29405641555786
Inferencing time --- 279.4618558883667
Inferencing time --- 282.4111680984497
Inferencing time --- 282.57522892951965
Inferencing time --- 284.1991517543793
Inferencing time --- 284.3251461982727
Inferencing time --- 285.2762167453766
Inferencing time --- 290.04775166511536
Inferencing time --- 290.2099061012268
Inferencing time --- 293.27120780944824
Inferencing time --- 293.43345642089844
Inferencing time --- 296.03426480293274
Inferencing time --- 296.19976592063904
Inferencing time --- 296.5606758594513
Inferencing time --- 302.73191571235657
Inferencing time --- 302.88663244247437
Inferencing time --- 305.25035190582275
Inferencing time --- 305.41807770729065
Inferencing time --- 308.54029297828674
Inferencing time --- 308.69709277153015
Inferencing time --- 308.83820819854736
Inferencing time --- 314.16642236709595
Inferencing time --- 314.32206773757935
Inferencing time --- 315.82822728157043
Inferencing time --- 315.95700430870056
Inferencing time --- 320.1021978855133
Inferencing time --- 320.2699534893036
Inferencing time --- 322.2030873298645
Inferencing time --- 326.26178526878357
Inferencing time --- 326.42973160743713
Inferencing time --- 326.75955986976624
Inferencing time --- 326.888329744339
Inferencing time --- 332.7112376689911
Inferencing time --- 332.8788778781891
Inferencing time --- 336.4982485771179
Inferencing time --- 336.99222445487976
Inferencing time --- 337.146080493927
Inferencing time --- 338.0582025051117
Inferencing time --- 338.1856186389923
Inferencing time --- 344.1490225791931
Inferencing time --- 344.3171670436859
Inferencing time --- 348.8433883190155
Inferencing time --- 349.0070700645447
Inferencing time --- 349.1374452114105
Inferencing time --- 349.70446252822876
Inferencing time --- 349.8324182033539
Inferencing time --- 355.2013666629791
Inferencing time --- 355.36979579925537
Inferencing time --- 361.3121666908264
Inferencing time --- 361.47309613227844
Inferencing time --- 361.60651683807373
Inferencing time --- 361.7339999675751
Inferencing time --- 361.86336612701416
Inferencing time --- 367.38133096694946
Inferencing time --- 367.53971123695374
Inferencing time --- 372.3226308822632
Inferencing time --- 372.485857963562
Inferencing time --- 372.6181266307831
Inferencing time --- 373.61565256118774
Inferencing time --- 373.7440912723541
Inferencing time --- 378.3795325756073
Inferencing time --- 378.69471049308777
Inferencing time --- 384.2390320301056
Inferencing time --- 384.3970286846161
Inferencing time --- 384.5486478805542
Inferencing time --- 389.8092474937439
Inferencing time --- 389.9717655181885
Inferencing time --- 390.1081326007843
Inferencing time --- 390.7214915752411
Inferencing time --- 396.9253478050232
Inferencing time --- 397.09809947013855
Inferencing time --- 397.2458972930908
Inferencing time --- 401.6670434474945
Inferencing time --- 401.8235626220703
Inferencing time --- 401.9595603942871
Inferencing time --- 402.09167981147766
Inferencing time --- 408.0739722251892
Inferencing time --- 408.2360692024231
Inferencing time --- 408.3656587600708
Inferencing time --- 411.3600387573242
Inferencing time --- 411.5280089378357
Inferencing time --- 413.5674159526825
Inferencing time --- 413.73562479019165
Inferencing time --- 420.00777077674866
Inferencing time --- 420.1833448410034
Inferencing time --- 420.3255650997162
Inferencing time --- 422.8845274448395
Inferencing time --- 423.0517899990082
Inferencing time --- 425.1264715194702
Inferencing time --- 425.291134595871
Inferencing time --- 431.9754283428192
Inferencing time --- 432.14624071121216
Inferencing time --- 432.27450489997864
Inferencing time --- 434.204133272171
Inferencing time --- 434.33187890052795
Inferencing time --- 437.0699248313904
Inferencing time --- 437.23799657821655
Inferencing time --- 444.823851108551
Inferencing time --- 444.9813988208771
Inferencing time --- 445.1161389350891
Inferencing time --- 445.8221113681793
Inferencing time --- 445.9529449939728
Inferencing time --- 449.07231616973877
Inferencing time --- 449.2297577857971
Inferencing time --- 456.6782217025757
Inferencing time --- 456.8337986469269
Inferencing time --- 456.97423362731934
Inferencing time --- 459.4522213935852
Inferencing time --- 459.61521911621094
Inferencing time --- 460.03043246269226
Inferencing time --- 460.51570653915405
Inferencing time --- 471.46657133102417
Inferencing time --- 471.6355538368225
Inferencing time --- 471.7677335739136
Inferencing time --- 471.8958156108856
Inferencing time --- 472.0261209011078
Inferencing time --- 472.1585259437561
Inferencing time --- 472.7359108924866
Inferencing time --- 483.36425590515137
Inferencing time --- 483.5215554237366
Inferencing time --- 483.65806102752686
Inferencing time --- 483.7871685028076
Inferencing time --- 483.91831064224243
Inferencing time --- 484.0467631816864
Inferencing time --- 484.2355351448059
Inferencing time --- 495.569442987442
Inferencing time --- 495.7323040962219
Inferencing time --- 495.8676691055298
Inferencing time --- 498.59975242614746
Inferencing time --- 498.7621421813965
Inferencing time --- 498.8940351009369
Inferencing time --- 499.0218689441681
Inferencing time --- 506.0450189113617
Inferencing time --- 506.2031819820404
Inferencing time --- 506.3378665447235
Inferencing time --- 518.6072244644165
Inferencing time --- 518.7751190662384
Inferencing time --- 518.9139261245728
Inferencing time --- 519.0440299510956
Inferencing time --- 519.1750202178955
Inferencing time --- 519.302464723587
Inferencing time --- 519.4330971240997
Inferencing time --- 529.7707889080048
Inferencing time --- 529.9341104030609
Inferencing time --- 530.0890011787415
Inferencing time --- 530.2179372310638
Inferencing time --- 530.3464415073395
Inferencing time --- 530.4762716293335
Inferencing time --- 530.6091983318329
Inferencing time --- 541.1128432750702
Inferencing time --- 541.2790665626526
Inferencing time --- 541.4115278720856
Inferencing time --- 541.5421731472015
Inferencing time --- 541.6714243888855
Inferencing time --- 541.8006465435028
Inferencing time --- 541.932204246521
Inferencing time --- 552.8478195667267
Inferencing time --- 553.0103094577789
Inferencing time --- 553.1625261306763
Inferencing time --- 553.2935063838959
Inferencing time --- 553.4218080043793
Inferencing time --- 553.5528755187988
Inferencing time --- 553.6803731918335
Inferencing time --- 565.1394593715668
Inferencing time --- 565.3078708648682
Inferencing time --- 565.4616034030914
Inferencing time --- 565.5828375816345
Inferencing time --- 565.7172179222107
Inferencing time --- 565.841025352478
Inferencing time --- 565.9713234901428
Inferencing time --- 576.7506809234619
Inferencing time --- 576.9185636043549
Inferencing time --- 577.0727021694183
Inferencing time --- 577.2009541988373
Inferencing time --- 577.3286092281342
Inferencing time --- 577.4646158218384
Inferencing time --- 577.5920071601868
Inferencing time --- 587.9939942359924
Inferencing time --- 588.1617746353149
Inferencing time --- 588.3127970695496
Inferencing time --- 588.4438579082489
Inferencing time --- 588.5777170658112
Inferencing time --- 588.7075681686401
Inferencing time --- 588.8363327980042
Inferencing time --- 599.222895860672
Inferencing time --- 599.3914873600006
Inferencing time --- 599.5488426685333
Inferencing time --- 599.6803262233734
Inferencing time --- 599.8071384429932
Inferencing time --- 599.9399690628052
Inferencing time --- 600.0705258846283
Inferencing time --- 609.9947547912598
Inferencing time --- 610.1632971763611
Inferencing time --- 610.2893505096436
Inferencing time --- 610.4191064834595
Inferencing time --- 611.0335848331451
Inferencing time --- 611.1623718738556
Inferencing time --- 611.29505443573
Inferencing time --- 621.6838564872742
Inferencing time --- 621.8417344093323
Inferencing time --- 621.9946196079254
Inferencing time --- 622.1279957294464
Inferencing time --- 622.6532862186432
Inferencing time --- 622.7793076038361
Inferencing time --- 622.911073923111
Inferencing time --- 634.6607708930969
Inferencing time --- 634.8249967098236
Inferencing time --- 634.961582660675
Inferencing time --- 635.0858566761017
Inferencing time --- 635.2150247097015
Inferencing time --- 635.3448433876038
Inferencing time --- 635.481390953064
Inferencing time --- 646.3218760490417
Inferencing time --- 646.4892807006836
Inferencing time --- 646.6203680038452
Inferencing time --- 646.7565596103668
Inferencing time --- 646.8773465156555
Inferencing time --- 647.0081899166107
Inferencing time --- 647.1356880664825
Inferencing time --- 657.6940755844116
Inferencing time --- 657.8616201877594
Inferencing time --- 658.0029323101044
Inferencing time --- 658.1323940753937
Inferencing time --- 658.2636504173279
Inferencing time --- 658.3924944400787
Inferencing time --- 658.5218708515167
Inferencing time --- 669.6470191478729
Inferencing time --- 669.8031651973724
Inferencing time --- 669.953263759613
Inferencing time --- 670.0836515426636
Inferencing time --- 670.2121770381927
Inferencing time --- 670.3419110774994
Inferencing time --- 670.4705264568329
Inferencing time --- 681.2748684883118
Inferencing time --- 681.4294376373291
Inferencing time --- 681.5728669166565
Inferencing time --- 681.703705072403
Inferencing time --- 681.8342788219452
Inferencing time --- 681.968501329422
Inferencing time --- 682.0969378948212
Inferencing time --- 692.3712620735168
Inferencing time --- 692.539402961731
Inferencing time --- 692.688380241394
Inferencing time --- 692.8183052539825
Inferencing time --- 692.9525144100189
